id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,sqft_above,sqft_basement,yr_built
3904900530,485000,3,2.5,1580,6065,2,1580,0,1985
9560800040,485000,3,2.5,1800,11034,2,1800,0,1987
5249801411,725000,5,3.75,3360,6000,2,2640,720,1963
3750603492,185000,3,1,1510,17040,1,1510,0,1975
0249000180,1.89e+006,4,4.25,4285,9345,2,4285,0,2013
1796370180,260000,3,2.25,1610,7423,2,1610,0,1990
6699940120,356000,4,2.5,2470,5074,2,2470,0,2004
3830210230,225205,3,1,1200,7220,1,1200,0,1977
9144100158,445000,3,1,1260,8910,1,1260,0,1949
3332500636,356000,2,1,920,4095,1,920,0,1914
5315100476,760250,5,2.75,2540,8250,1,1440,1100,1953
8682260610,572000,2,2,1870,5143,1,1870,0,2005
5700004525,970000,3,2.25,3060,9950,1.5,1810,1250,1930
3303950220,348450,4,2.5,1950,8628,2,1950,0,1994
7399800150,535500,3,1.5,1730,40250,2,1730,0,1983
1454600256,710000,5,2.5,2570,9600,1,1620,950,1956
0629000730,745000,3,1.75,1490,9800,1,1140,350,1947
7520400040,355000,4,2.5,2040,8265,2,2040,0,1996
2799800180,333000,4,2.5,2690,5505,2,2690,0,2004
2025701530,282000,3,2.5,1610,6000,2,1610,0,1993
1794501415,840500,3,2,2520,5400,1.5,1410,1110,1906
4038500330,432000,3,1.75,1550,8134,1,1550,0,1959
9297301065,625000,3,1,1800,4800,1,900,900,1927
0985000833,209977,3,1,1170,6134,1,1170,0,1948
3353400120,174000,2,1,900,13531,1,900,0,1979
8860310120,740000,4,2,2800,8540,1,1730,1070,1977
9547200790,518000,3,1.75,1830,4500,1.5,1830,0,1909
9136103026,539000,3,1.75,1380,3225,1,940,440,1915
5710600620,575000,3,2.75,1990,9600,1,1530,460,1978
6003001999,530000,2,1.75,1170,976,2,780,390,2010
0922059020,242025,4,1.75,1400,54014,1.5,1400,0,1935
0644200065,1.03e+006,4,2.5,2620,11200,1,1770,850,1962
6929602390,230000,3,1,880,7500,1,880,0,1978
7399000230,350000,4,2.5,2260,7500,1,1460,800,1965
3885805300,595000,3,1,1300,11520,1,1300,0,1958
0200800330,440000,3,1.75,1450,6829,1,1450,0,1983
6819100330,550000,3,1,1110,6000,1,1110,0,1904
1338600175,940000,4,2.25,1890,5940,1,1470,420,1963
8728100781,375000,3,1.5,1100,1751,2,940,160,2007
0871000515,567500,2,1.5,1350,4592,1,1070,280,1939
6446200175,735000,3,2.5,3020,50800,1,1510,1510,1968
7889600230,114000,2,1,730,5200,1,730,0,1928
2652500210,608000,2,1,1390,3600,1,1010,380,1913
7302000210,442500,3,1.5,2710,47419,1.5,2170,540,1980
6450301530,381800,4,2,1530,5250,1,1110,420,1981
7905200230,330000,3,2,2170,3978,1,1340,830,1919
1049010620,90000,2,1,790,2640,1,790,0,1973
9284802825,312000,2,1.75,1160,8625,1,1160,0,1941
3782100145,339000,3,1,1080,8100,1,1080,0,1955
8731951490,313000,3,1.75,2190,8000,1,2190,0,1967
9202650210,618080,3,2.5,2030,6500,2,2030,0,1988
2473450870,325000,3,2.25,2480,8755,2,2480,0,1979
2899200040,242000,4,1,2240,7620,1,1120,1120,1966
2644900149,364000,2,1.5,1650,7311,1,860,790,1978
0952005000,545000,3,1.75,1700,5750,1.5,1450,250,1925
7298030210,445000,3,2.5,2790,16173,2,2790,0,1988
3760500730,1.0855e+006,4,2.75,3010,10830,2,3010,0,1980
1562000120,660000,4,2.5,2550,10000,1,1290,1260,1964
9290850760,845000,4,2.5,2880,35610,1,2880,0,1989
0272000220,417000,4,2,2090,4000,1,1060,1030,1907
0418000145,213800,2,1,740,5200,1,740,0,1952
3560800040,400000,2,1.75,960,6200,1,960,0,1946
1139000035,759950,4,3.5,2100,7560,2,2100,0,2005
6681500150,990000,4,2.5,2540,5930,2,2540,0,2003
2330000035,710000,3,1.75,1650,10250,1,1650,0,1963
3095000040,315000,1,0.75,770,4600,1,770,0,1910
3343300065,515000,4,2.5,2280,14810,1,1500,780,1977
0375000230,638000,3,2,1660,3729,1,970,690,1922
7663700772,370000,4,2,2020,8100,1.5,1160,860,1946
0302000065,184000,3,1,970,14850,1,970,0,1968
6134500220,583800,3,2.5,2480,6600,2,2480,0,2002
2787700580,309500,3,1,1250,7320,1,1250,0,1968
2806300065,1.96e+006,4,4,4430,31353,2,4430,0,1998
7866500035,299000,1,1,740,5000,1,740,0,1923
7689600360,215000,2,1,710,7200,1,710,0,1943
3541600210,410000,4,2,1970,10500,1,1820,150,1961
6821600065,478000,2,1,820,6000,1,820,0,1939
7625703405,431000,2,1,1000,6500,1,1000,0,1918
6979900360,635000,4,2.5,3080,35430,2,3080,0,1997
6072100790,648000,5,2.25,2410,12000,2,2410,0,1973
4113800410,640000,3,2.5,2370,11172,2,2370,0,1993
4139450760,932808,5,4.5,4690,6705,2,3450,1240,1995
8682220150,835000,2,2,2280,6815,1,2280,0,2002
2325039057,469775,2,1.75,1530,7020,1,1030,500,1942
2459900040,587000,5,3.5,3610,52595,2,3610,0,1989
6819100150,677915,3,2,1740,3600,1,990,750,1923
7922900040,1.075e+006,4,3,3600,9200,1,2100,1500,1976
0430000035,671000,4,3,3130,5700,1.5,1750,1380,1953
7853301520,695000,5,3.25,3940,9780,2,3940,0,2007
1623049133,205000,4,2,2200,13320,1,1100,1100,1944
4024101451,350000,4,1,1510,7200,1.5,1510,0,1955
3211100730,360000,3,1.75,1560,7930,2,1560,0,1980
9542840410,313999,4,2.25,1870,4198,2,1870,0,2008
6648500580,300000,3,2.25,2070,7225,1,1690,380,1979
8665900206,452000,2,1.75,1660,11747,1,830,830,1981
3025079003,495500,3,2.5,2010,57934,1,2010,0,1978
2377000040,288000,3,1,1410,40500,1,1410,0,1961
9315100210,227490,3,1.75,1820,7194,1,1820,0,1967
4046500720,470950,3,2.5,2560,16420,2,2560,0,1989
8956000120,735000,4,2.75,2450,4187,2,2450,0,2010
2862100366,730000,7,2.75,3110,4400,1.5,2010,1100,1914
1402660150,412000,3,2.5,2210,7000,2,2210,0,1985
7853310450,589500,4,2.5,2630,6326,2,2630,0,2008
3812400455,291000,7,1,2350,8636,1,1550,800,1962
0269000970,1.3e+006,5,3.75,4450,7680,2,3460,990,2010
1788800910,190000,3,1,1200,10458,1,1200,0,1961
8820902700,456200,2,1.75,1210,7733,1,1210,0,1904
8945300040,225000,3,1,1290,8470,1,970,320,1966
3225069241,2e+006,3,2.5,3490,21064,1,2290,1200,1968
7202430150,740000,4,2.5,3360,15091,2,3360,0,1997
2070100040,467000,3,1.75,2660,5511,1,1330,1330,1948
1139000620,385000,2,1,770,7554,1,770,0,1946
0976000790,670000,3,2.5,1800,4763,2,1240,560,1985
6617500085,500000,4,2.5,2900,5760,1,1660,1240,1959
6163900971,352450,3,2,1430,6000,1,1430,0,1945
7135521530,669888,4,2.75,2550,7591,2,2550,0,1989
4036800925,405000,3,2.75,1310,7300,1,1310,0,1957
6751300065,518000,3,1.5,1430,8000,1,1430,0,1956
7192200040,280000,4,1,1880,6288,1,1120,760,1974
3629970610,435000,3,2.5,1600,2375,2,1600,0,2005
3797310230,314950,3,2,1760,9732,1,1760,0,1996
2781270210,209900,2,2,1180,3003,2,1180,0,2005
1330900230,630000,4,2.5,2330,31705,2,2330,0,1980
8917100206,442000,4,1.5,1960,12688,1.5,1960,0,1962
1219000120,340000,4,1,1140,13440,1,1140,0,1944
0522059158,230000,3,1.75,1400,6956,1,1400,0,1957
0526059122,495200,5,2.25,2710,22120,1,1410,1300,1955
0293620180,900000,4,2.5,3510,6745,2,3510,0,1998
0945000410,265000,2,1,910,4600,1,910,0,1917
0226059106,489500,3,1.75,2090,65558,1,1330,760,1977
4166600610,335000,3,2,1410,44866,1,1410,0,1985
8854100220,585000,3,3.25,3050,12700,2,2240,810,1990
5249804655,800000,4,2.25,2010,7200,1,1010,1000,1950
2220069203,379500,4,2.25,2120,53578,2,2120,0,1985
3298200790,475000,3,1,1270,8000,1,1270,0,1959
4038400040,520000,3,2,1670,8800,1,1150,520,1961
7215730730,515000,4,2.5,1800,4338,2,1800,0,2001
3126049107,577500,2,1,1640,5515,1,940,700,1926
3110800040,269900,3,2.25,1740,9672,1,1110,630,1963
2608300035,329000,3,1,1600,5952,1,1150,450,1964
7217400650,458500,3,1.5,1280,1920,1.5,1280,0,1905
0924069106,890000,4,2,1480,11171,1.5,1480,0,1947
2310050040,361500,4,2.5,1980,7334,2,1980,0,2003
7490000040,2.535e+006,5,3.25,3730,10626,1,3730,0,1963
6675500133,325000,2,1,900,8374,1,900,0,1984
0809001520,1.85e+006,4,3.25,3480,6000,3,3480,0,2014
1424200035,945000,4,2,2840,13367,1,1420,1420,1952
5641300220,370000,3,2.5,2490,4244,2,2490,0,2005
7849202299,320000,0,2.5,1490,7111,2,1490,0,1999
8682292020,450000,2,2,1510,4908,1,1510,0,2006
1604590230,800000,4,2.5,2900,18303,2,2900,0,1994
2856101540,676000,3,2.5,2240,3825,2,2240,0,1995
1336300610,1.2725e+006,4,1.75,2040,5000,2,2040,0,1921
3819500065,290000,3,1.75,1460,7980,1,1460,0,1972
2329600040,158000,3,1.5,990,8925,1,990,0,1962
4440900040,379950,4,1.75,1970,9389,1,1140,830,1960
7202260330,583000,4,2.5,2660,4000,2,2660,0,2001
0425000230,150000,2,1,870,5700,1,870,0,1957
5466400530,261500,3,2.5,1740,6992,2,1740,0,1990
6600490220,278000,4,2.5,2290,3777,2,2290,0,2004
2156500220,555000,4,2.75,2170,7140,1,1290,880,1977
9438300035,355000,3,1.75,2040,8173,1,1470,570,1958
4036800770,375000,4,1.5,1770,6650,1,1770,0,1958
4006000281,227000,3,1.75,2380,12681,1,1380,1000,1918
0619079061,335000,4,2,2030,103672,1,2030,0,1969
3586501135,680000,3,2.25,2270,23900,1,1820,450,1975
8819900220,686500,2,1.75,1390,5025,1.5,1390,0,1928
1775801020,410000,3,1.75,1530,26642,1,1180,350,1988
3758900150,425000,2,1,1430,13300,1.5,1230,200,1921
1954420230,562500,3,2.5,2030,7549,1,2030,0,1988
4307320230,345000,4,2.5,2390,6976,2,2390,0,2003
7856620910,627500,4,2.5,2540,11500,1,1640,900,1979
1624079021,355000,3,1,1890,36300,1,1890,0,1962
4123800330,335000,3,2.25,1870,5876,2,1870,0,1986
7186800120,350000,4,3,1780,4228,1,1780,0,1953
0925069123,590000,3,1,1610,58370,1,1610,0,1978
5422420120,252000,3,2,1420,6788,2,1420,0,1990
5460500040,1.295e+006,5,4,4440,9270,1,2220,2220,1968
5113400264,705000,4,2,1820,5001,2,1820,0,1947
1828000230,498000,3,2,1620,8400,1,1180,440,1968
6415100331,312500,2,1,870,7227,1,870,0,1948
7686205370,260000,4,1.75,1830,5375,1,1060,770,1962
8092501400,209950,3,1.5,2290,9600,1,2290,0,1967
0643300210,610000,3,1.75,1110,10402,1,1110,0,1967
7550801225,500000,4,1,1440,7100,1.5,1440,0,1906
4078300040,850000,3,3.5,3070,7050,1,1570,1500,1928
4036100175,689000,4,2.5,2440,11700,1,1480,960,1961
1036700220,470000,4,2,2410,4680,2,2410,0,1974
1644500450,640000,3,3,2270,5175,2,2130,140,2002
6326000205,290000,4,1.75,2340,7200,1,1590,750,1960
3375300150,258500,3,2.5,1800,9000,2,1800,0,1983
2344300220,1.1e+006,4,3.5,2210,7597,1,1550,660,1977
0203101065,420000,3,1.75,1820,22320,1,1250,570,1977
5083100065,230000,3,1,1190,9083,1,1190,0,1955
1545804240,252000,3,1.5,1400,6865,1,1400,0,1986
2329720040,515000,3,2.5,2600,4506,2,2600,0,2003
7551300065,425000,2,1,910,4635,1,910,0,1905
4321200580,575000,3,2.5,1760,2320,2,1760,0,1994
9164100040,390000,2,1,860,5160,1,860,0,1909
7922750150,561500,4,2.25,2310,9800,1,1780,530,1968
2804600155,1.35e+006,4,1.75,2000,3728,1.5,1820,180,1926
5101402296,835000,5,2.75,2460,7830,1,1490,970,1955
8019200845,245000,2,1,1020,15000,1.5,1020,0,1933
9286100150,475200,3,2.5,1670,3980,2,1670,0,2000
3727800065,425000,2,1,790,5024,1,790,0,1941
7657000085,218000,2,1.5,2010,7755,2,2010,0,1952
7954300120,600000,4,2.5,2600,6536,2,2600,0,1999
0686400040,545000,4,2.25,1890,7210,1,1890,0,1967
0853200040,2.408e+006,5,2.5,4600,23250,1.5,3600,1000,1918
7857003046,460000,5,3,2008,5050,1,1216,792,1992
5014000085,425000,2,1,880,6413,1,880,0,1950
2205500355,455000,3,1.75,1700,8360,1,850,850,1955
2595650220,313100,3,2,1730,12821,1,1730,0,1994
7880010150,780000,4,3.5,3910,59863,2,2490,1420,1987
6386550040,345500,4,2.5,2160,9682,2,2160,0,1999
1355000220,243000,3,1.75,1200,8034,1,1200,0,1975
6619900120,670000,5,3.5,3860,9600,1,2660,1200,1973
2132200230,325000,3,1.5,1320,7560,1,840,480,1983
2988800065,281000,2,1,1280,12500,1,1060,220,1951
0013001215,130000,3,1,1100,5100,1,1100,0,1913
0705700530,340000,3,2.5,2170,9798,2,2170,0,1995
7230100120,485000,4,2.75,2720,51396,2,2720,0,1977
9520900230,642860,4,2.75,2520,6398,2,2520,0,2014
9828701085,747000,3,1.75,2560,4800,1,1280,1280,1911
1926049385,559950,4,2.5,2650,7200,2,2250,400,1979
5680000455,577288,4,2.75,2870,7200,2,2870,0,2008
0125039021,575000,2,1,1230,2726,1.5,880,350,1920
3241600150,287000,3,1,1450,6000,1,1450,0,1953
1245003006,1.149e+006,4,3.75,3180,9889,2,2500,680,2012
2789000120,335000,2,1,1800,8900,1,900,900,1945
6073300040,375000,4,2.25,2020,12500,2,2020,0,1966
7663700531,325000,2,1,620,14823,1,620,0,1926
0123059042,530000,3,2.25,2190,220414,1,1330,860,1976
7149400450,287000,4,2.25,1980,7081,1,1470,510,1977
9264911210,320000,5,3,2970,7000,1,1810,1160,1979
7853300650,425000,4,2.5,2270,4400,2,2270,0,2006
6383000150,550000,3,1,1630,6009,1,1630,0,1954
5560000650,135000,3,1,1520,8450,1,1120,400,1961
5700002020,695000,3,1.75,2080,5687,1.5,2080,0,1924
2141310540,975000,5,2.5,3020,9648,1,1980,1040,1977
7247000035,210000,4,1.75,2180,28710,1,1180,1000,1950
4077800438,518000,4,1.75,1780,8768,1,1050,730,1951
8821900155,335500,3,1,1370,6780,2,1370,0,1930
1324039110,750000,4,3.5,3050,7020,2,2050,1000,1984
5566100205,515000,3,1.75,1490,12000,1,1490,0,1956
7222000209,344500,4,2.75,1800,5453,1,1050,750,2002
7867500021,470000,3,1.5,1760,6723,1,1160,600,1958
8563010540,606150,4,1.75,1770,9848,1,1370,400,1967
7349650120,292000,4,2.75,2910,7712,1,1600,1310,1998
0620069061,450000,3,2.5,2880,426452,2,2880,0,1979
9269200540,429000,3,1.75,2520,5043,1,1260,1260,1957
1939000040,765000,4,2.5,3190,38119,2,3190,0,1988
2767603026,425000,2,1,540,2500,1,540,0,1905
9477920120,505000,4,2.5,3170,5340,2,3170,0,2000
4037200530,544950,3,1.75,1830,7371,1,1830,0,1957
8150600065,382000,3,2,1360,4840,1.5,1360,0,1936
4046600120,475000,3,1.75,1870,25157,2,1870,0,1978
8835220210,355000,3,1.5,1370,4790,2,1370,0,1982
7696300180,410000,4,2.5,1700,9000,1,1700,0,1972
6362900145,450000,4,2,1960,5008,1,980,980,1900
7663700968,565000,7,4.5,4140,9066,1,2070,2070,1978
6844700975,529100,2,1,1290,6528,1.5,1290,0,1941
7853300720,452500,4,2.5,2460,6454,2,2460,0,2006
4222200210,245000,4,2,1580,8000,1,1040,540,1967
7518505040,415000,1,1,700,2550,1,700,0,1954
6646200770,610000,4,2.5,2410,15899,2,2410,0,1990
1262700040,363500,4,1.75,2180,9702,1,1090,1090,1962
6811000220,510000,3,2.75,1950,12630,1,1230,720,1969
6979900330,650000,4,2.5,2630,28298,2,2630,0,1996
0984200540,290000,4,2.5,2050,9015,2,2050,0,1973
7812800155,170000,3,1,790,6750,1,790,0,1944
7228500610,510000,2,1,1070,5280,1,1070,0,1900
1225069038,2.28e+006,7,8,13540,307752,3,9410,4130,1999
5162100650,316000,4,2.5,2320,7379,2,2320,0,1987
3904902510,690000,4,2.5,2670,13463,2,2670,0,1989
0418000330,199950,2,1,700,5200,1,700,0,1952
7689600330,207000,3,1,860,7740,1,860,0,1960
2473370870,449950,4,2.25,3490,8400,1.5,3490,0,1976
2023069054,361550,3,1.75,1160,257875,1,1160,0,1980
0293800410,824000,4,3.5,3650,57538,2,3650,0,1996
7752000065,537000,3,1.75,1550,10050,1,1550,0,1957
0191100870,838400,4,2.5,2620,9525,2.5,2620,0,1974
5347200220,225000,2,1,720,4758,1,720,0,1947
7604400150,329900,3,2,1380,5198,1,1380,0,1982
3024089057,282500,4,1,1170,34925,1,1170,0,1942
2212901010,229950,3,1.75,1170,11960,1,1170,0,1969
6414100482,500000,2,1,1630,12059,1,1270,360,1947
9455200329,495000,3,1.75,1890,6557,1,1890,0,1967
9536601996,149500,3,1,1010,9450,1,1010,0,1959
1546600230,726000,3,2.5,2040,10033,1,1420,620,1974
8691330330,899000,4,2.5,4080,10295,2,4080,0,1998
7788400065,317000,3,1,1270,8925,1,1270,0,1955
2771101251,395000,1,1,790,3000,1,790,0,1953
4475000120,360000,4,3,2580,6740,2,2580,0,1999
3905120540,570000,4,2.5,2290,6738,2,2290,0,1996
8562890910,320000,4,2.5,3490,5000,2,3490,0,2003
7701700040,320000,3,1.75,1510,30185,1.5,1510,0,1976
7237300330,268000,5,2.5,2400,4564,2,2400,0,2004
7883608693,191000,2,1,900,3400,1,900,0,1905
4363700304,400000,2,1,1270,7440,1,910,360,1949
2768100040,515000,2,1,1050,5000,1,1050,0,1907
7853220120,610000,4,2.5,2950,9010,2,2950,0,2004
9547204675,538000,2,1.75,1850,3060,1,1060,790,1929
7852150220,432000,3,2.5,1970,4036,2,1970,0,2003
5089700720,335000,4,2.25,2400,8592,2,2400,0,1978
3705900124,302000,5,1.75,2360,8642,1.5,2060,300,1926
5425700150,787500,4,1.75,1580,9382,1,1080,500,1963
6141100065,420000,3,1,1790,7055,1,1520,270,1937
2726079098,560000,3,2.5,2840,216493,2,2840,0,1991
3904960150,535000,3,2.5,1970,6634,2,1970,0,1989
3298700156,310000,3,2.5,1780,6771,1,1230,550,1990
5700000180,760000,5,2,3920,5250,1.5,2560,1360,1910
0646910620,242500,3,1.75,1550,1905,2,1550,0,2005
2397100975,1.313e+006,6,3,2980,7200,1.5,2980,0,1911
5365200040,235000,3,1,1270,7153,1,1270,0,1949
4157600180,598780,4,2.25,3040,12160,1,1520,1520,1963
0723099044,433200,3,2.5,2075,16200,2,2075,0,2002
3343300644,343000,2,1,1110,9920,1,700,410,1942
2870000040,145000,2,1,800,8125,1,800,0,1964
0739000035,291970,1,1,680,21727,1,680,0,1952
8118600155,599950,3,1,1680,7910,1,1680,0,1949
3025059072,1.749e+006,4,2.5,3910,22710,1.5,3910,0,1908
0524059241,870000,4,1.75,2780,11000,1,1560,1220,1964
2215900410,323000,4,2.75,2000,9083,2,2000,0,1992
7215730410,727000,4,3,3150,9703,2,3150,0,2001
3751600146,166000,1,1,1120,17332,1,1120,0,1988
3461000120,450000,4,1.75,1740,12204,1,1270,470,1961
9238500040,400000,3,2.5,2970,23100,1,1510,1460,1967
9238500040,599000,3,2.5,2970,23100,1,1510,1460,1967
3751604895,165000,3,1,1150,19200,1,1150,0,1908
8961800035,229000,2,1,1190,7408,1,830,360,1941
1154100205,305000,1,1,900,7500,1,900,0,1946
9274203036,930000,3,3.25,2950,4446,2,2450,500,2001
3296000040,542000,3,2.5,1990,15985,1,1540,450,1964
1421069123,214000,3,1,1020,9147,1,1020,0,1900
1245500276,718000,3,2.5,2070,7200,2,2070,0,2001
0263000325,349000,3,2.5,1430,1002,3,1430,0,2002
8802400644,305000,3,2.5,2030,8000,2,2030,0,1997
9826701345,498000,3,2.5,1620,2640,2,1620,0,1900
3221059044,799950,4,3.5,4220,196817,2,4220,0,1993
9430110120,737000,3,2.5,2300,7800,2,2300,0,1997
0424069275,860000,4,3.25,3830,10005,2,3830,0,2001
9485940330,339950,3,2.5,2390,34041,1,1840,550,1984
2787460120,249000,3,2.25,1440,7673,1,940,500,1982
0293000180,370000,2,1,910,5525,1,910,0,1910
7785000220,725000,3,2,1550,12262,1,1550,0,1964
1523059183,529000,5,2.5,2380,91476,1,1580,800,1976
9536601852,310000,4,2.75,2060,8100,1,1310,750,1988
2591800530,315000,4,2.25,1880,9163,2,1880,0,1981
1732800865,1.3e+006,4,2.5,3470,4160,2,2480,990,1927
2525000760,435000,3,2,2360,12744,2,2360,0,1964
0428100580,350000,3,1.75,1970,10800,1,1300,670,1979
2143700676,240000,3,1,1040,7800,1,1040,0,1948
2313900610,410000,3,2.25,1420,3750,2,1420,0,1987
8946410040,430000,4,2.75,2290,5249,2,2290,0,2003
3275730120,446000,4,2.5,1530,8375,1,1020,510,1974
7334500120,240000,3,1.5,1360,9760,1.5,1360,0,1984
5561401210,595000,4,3,3680,35736,1.5,2320,1360,1970
8651410330,215150,3,1,920,4770,1,920,0,1969
4058801325,319950,2,1,1070,5824,1,1070,0,1949
2817100910,385000,3,2,1590,9912,2,1590,0,2000
8647800040,280000,3,2.5,1600,6700,2,1600,0,1991
1138010180,399950,3,2.5,1510,7300,1,1040,470,1974
4014400237,132500,3,1,1080,10500,1,1080,0,1967
9358000650,399950,2,0.75,1330,2856,1,930,400,1916
6150200180,290000,2,1,850,6800,1,850,0,1948
8146300180,860000,5,2.25,1960,8592,1,1290,670,1958
2424049029,3.1e+006,6,4.25,6980,15682,3,5330,1650,1999
3352400905,245000,4,1,1530,7200,1.5,1400,130,1948
0393000385,255000,3,1.5,1320,7980,1,1320,0,1956
7417100133,310000,4,3,2320,7200,2,2320,0,1976
3782100035,299000,3,1,960,8100,1,960,0,1955
3905120330,575000,4,2.5,2040,5508,2,2040,0,1996
9310300211,284000,3,1,1080,8214,1,1080,0,1944
1868900035,840000,3,1.75,2020,4800,1,1090,930,1926
3574801510,442573,3,1.75,1780,7567,1,1290,490,1980
5102400035,560000,3,1,1140,7028,1,1140,0,1931
2810100040,485000,3,2,1610,4160,1,1010,600,1917
0785000040,472500,4,1.75,1440,8536,1,1440,0,1961
3861470120,1.61e+006,4,2.75,4270,25807,2,4270,0,1996
8813400155,808000,8,3.75,3460,4600,2,2860,600,1987
0526059199,398000,3,1.75,1890,16001,1.5,1890,0,1950
5126300770,340000,3,2.5,2240,6000,2,2240,0,2003
2734100395,380000,2,1,760,4000,1.5,760,0,1910
0795000865,235000,3,1,1020,6173,1,780,240,1948
3763300040,400000,3,1.5,1330,9900,1,1330,0,1956
1777600880,582000,5,2.5,2780,12335,1,1590,1190,1968
3361401210,209000,2,1,1070,6120,1,1070,0,1962
1431600180,335000,5,3,2660,7700,1.5,1670,990,1962
7454001120,285950,2,1,710,7120,1,710,0,1942
5561100180,645000,5,2.25,3340,52476,2,3340,0,1975
8658303080,312000,2,1,1160,7500,1.5,1160,0,1916
6795100589,663000,3,2.25,2840,59677,1,1580,1260,1967
3345100184,443950,3,1.75,2000,36000,1,2000,0,1946
9284801165,315000,3,2,1060,5750,1,1060,0,1981
7229100180,302200,4,1.5,1730,10396,1,1730,0,1964
9808630120,770000,3,2.5,2190,2658,2,2190,0,1979
2473411210,374950,4,1.75,1660,8160,1,1660,0,1974
8029500180,330000,3,2.5,2210,7557,2,2210,0,1989
3438503014,230000,2,1,870,7020,1,570,300,1942
5100403882,967000,4,2.5,3100,7250,2,3100,0,2010
6909200401,536500,4,2.5,1720,3515,2,1470,250,2000
2113700360,315000,6,4,3120,4240,2,2090,1030,1993
2028701075,626000,3,1,1040,4240,1,860,180,1924
3755200220,334009,4,2,1650,9305,1,1650,0,1960
2767800065,429000,2,1,1010,5000,1,1010,0,1924
1136100087,818000,4,2.5,4020,44431,2,4020,0,1987
3422059257,326000,5,2.75,2166,6342,2,2166,0,2013
3438502083,310000,5,3,1880,5000,1,1100,780,1997
0930000234,525000,4,2,2260,7680,1,1130,1130,1947
2475200330,350000,3,2.25,2010,4400,1.5,2010,0,1986
6352600650,936000,4,2.5,3330,8897,2,3330,0,2001
4415600040,226000,3,1,1520,7200,1,1030,490,1954
7974700150,1.25e+006,5,3.5,3510,4798,2,2700,810,2008
0820079043,428000,3,1.75,1580,507038,1,1580,0,1985
8910500150,329932,3,1.5,1460,5040,1,1100,360,1971
8910500150,539000,3,1.5,1460,5040,1,1100,360,1971
1938400410,275000,3,1.75,1650,7700,1,1650,0,1977
7338200180,590000,4,2.5,2660,35010,2,2660,0,1993
3636800180,782000,4,2.5,3510,24604,2,3510,0,1997
9545240180,575000,4,2.5,2120,9603,2,2120,0,1985
3293700482,509000,3,2.25,1780,9315,2,1780,0,1996
7968000120,290000,4,2.5,2000,13300,1,1200,800,1968
7655900062,305240,3,1,1300,9000,1,1300,0,1956
4321200970,555000,3,2,2180,4976,1.5,1680,500,1930
8645540040,317000,3,2,1790,8228,1,1390,400,1980
7504200120,430000,3,2,1910,5040,1.5,1910,0,1971
3867400175,850000,2,1.5,1800,4144,1,900,900,1962
4022906222,469000,3,2.25,2620,10659,1,1660,960,1976
7346600092,327200,2,2,1440,8425,1,1440,0,1942
3222049044,835000,3,3,2790,12523,2,1600,1190,1977
1843100580,360000,4,2.5,2340,13445,2,2340,0,1990
0393000142,372000,4,2.5,2070,8658,2,2070,0,1999
3288200360,453000,3,1,2160,11484,1.5,2160,0,1968
5379800040,275000,2,1.75,2090,11317,1,1090,1000,1931
6843600040,475000,4,2.5,2040,7260,2,2040,0,1963
1091500120,310000,4,2.75,1950,9720,1,1400,550,1986
7148200040,173000,4,2,1200,8460,1,1200,0,1957
1623089025,313500,5,3,2240,94960,1,2240,0,1985
3278600760,345000,3,2.5,1360,1489,2,1360,0,2007
1226039054,436000,3,1.5,1500,10200,1,1300,200,1955
0798000145,244500,2,1.75,1300,14500,1,650,650,1939
7905400040,206000,3,1.75,1140,9800,1,1140,0,1968
3825310720,890000,4,2.5,2930,9158,2,2930,0,2005
4137000540,329950,4,2.25,2140,8874,2,2140,0,1986
0120059044,250000,3,1.75,1628,286355,1,1628,0,1996
0420069021,246000,3,2,1990,203861,1,1990,0,1949
0622100092,440000,3,1.75,1950,19747,1,1150,800,1979
3876312620,395000,4,1.75,1910,8117,1,1460,450,1975
3331001165,305000,3,1,820,5150,1,820,0,1918
2019200220,160000,3,2.25,1470,8682,1,1160,310,1985
2019200220,269000,3,2.25,1470,8682,1,1160,310,1985
7956200220,169500,3,1,1060,10023,1,1060,0,1962
6632900452,690500,4,2.75,3130,8920,2,3130,0,2014
8165100035,245560,2,1.5,1260,9693,1,1260,0,1957
9264930970,345000,4,2.75,2200,13498,2,2200,0,1987
3344500085,383000,4,1.75,2580,19607,1,1290,1290,1958
3320000222,388500,3,2.25,1350,944,2,1050,300,2007
3375300210,250000,3,1.75,1350,8548,1,1350,0,1985
5469500580,455500,3,1.75,2290,19000,1,1650,640,1973
8146100610,672000,3,1,1220,8573,1,1220,0,1954
3223059123,550000,4,1.5,2750,128502,1,1500,1250,1958
2325059101,487000,3,1.75,1430,12632,1,1430,0,1959
9475710040,291375,4,2.5,2220,6233,2,2220,0,2001
9310300175,225000,3,1,1490,15850,1,1490,0,1946
8099900040,519950,5,3.5,2440,10200,2,2440,0,1974
3224800120,250000,3,2.5,2070,8400,2,2070,0,1990
4232903265,614950,3,1,1500,2400,1.5,1500,0,1900
8861500065,599500,4,2.25,2020,10260,2,2020,0,1984
3585300365,625000,4,1.5,2190,13660,1,2190,0,1952
8019200360,248500,2,1,780,10064,1,780,0,1958
2862100205,469950,5,2,1220,4200,1,1090,130,1921
